run_id,N_params_B,D_tokens_B,val_loss,pred_pythia_law,pred_offset,pred_refit
cerebras_1.3B,1.3,1821.0,3.063,2.165353641578914,3.343751291451886,3.0620250720350173
cerebras_1.3B,1.3,1835.0,3.0609,2.165029010940078,3.3434266608130496,3.0597738124528204
cerebras_1.3B,1.3,1849.0,3.0521,2.164707535306753,3.343105185179725,3.0575444108462495
cerebras_1.3B,1.3,1864.0,3.0579,2.1643665366619746,3.3427641865349464,3.055179595697987
cerebras_1.3B,1.3,1878.0,3.0428,2.164051425472839,3.3424490753458107,3.0529942878030765
cerebras_1.3B,1.3,1892.0,3.0591,2.163739306983052,3.3421369568560237,3.050829714027744
cerebras_1.3B,1.3,1907.0,3.0652,2.163408158226014,3.341805808098986,3.0485331411911654
cerebras_1.3B,1.3,1921.0,3.0515,2.16310208040393,3.341499730276902,3.0464104191705657
cerebras_1.3B,1.3,1935.0,3.0481,2.162798844721213,3.3411964945941848,3.0443073887173986
cerebras_1.3B,1.3,1950.0,3.0363,2.1624770502514696,3.3408747001244414,3.0420756264093405
cerebras_1.3B,1.3,1964.0,3.0354,2.1621795546376372,3.340577204510609,3.0400123661858585
cerebras_1.3B,1.3,1978.0,3.039,2.161884761264118,3.34028241113709,3.0379678287718552
cerebras_1.3B,1.3,1993.0,3.0181,2.1615718605794587,3.3399695104524305,3.0357976881565945
cerebras_1.3B,1.3,2007.0,3.0468,2.1612825277349508,3.3396801776079226,3.033790985217793
cerebras_1.3B,1.3,2021.0,3.0286,2.1609957669284565,3.3393934168014283,3.0318021034526383
cerebras_1.3B,1.3,2036.0,3.0393,2.160691331450025,3.339088981322997,3.0296906166717834
cerebras_1.3B,1.3,2050.0,3.0207,2.160409770806817,3.338807420679789,3.0277377663549725
cerebras_1.3B,1.3,2050.0,3.0089,2.160409770806817,3.338807420679789,3.0277377663549725
cerebras_1.3B,1.3,2050.0,3.0192,2.160409770806817,3.338807420679789,3.0277377663549725
cerebras_1.3B,1.3,2050.0,3.0382,2.160409770806817,3.338807420679789,3.0277377663549725
cerebras_1.3B,1.3,2050.0,3.0308,2.160409770806817,3.338807420679789,3.0277377663549725
cerebras_2.7B,2.7,14.0,6.0114,2.5349167287772416,3.7133143786502134,6.035850978645859
cerebras_2.7B,2.7,29.0,5.2897,2.425636861748162,3.604034511621134,5.282323546827893
cerebras_2.7B,2.7,43.0,4.9366,2.3751843945730964,3.553582044446068,4.934183820190794
cerebras_2.7B,2.7,57.0,4.698,2.3423515643562745,3.5207492142292462,4.707528650735291
cerebras_2.7B,2.7,72.0,4.5375,2.3170349369025223,3.495432586775494,4.532703174192076
cerebras_2.7B,2.7,86.0,4.397,2.298858807490677,3.477256457363649,4.407154170560816
cerebras_2.7B,2.7,100.0,4.2948,2.2841242566392483,3.46252190651222,4.3053562530972975
cerebras_2.7B,2.7,115.0,4.1897,2.2710148741829075,3.4494125240558793,4.214769667449362
cerebras_2.7B,2.7,129.0,4.1484,2.2606170171877795,3.4390146670607513,4.142908320478869
cerebras_2.7B,2.7,143.0,4.0792,2.25157187196302,3.429969521835992,4.080387192999152
cerebras_2.7B,2.7,158.0,4.0507,2.24306002028524,3.421457670158212,4.021544725215285
cerebras_2.7B,2.7,172.0,3.99,2.236000406363588,3.4143980562365597,3.9727358933973087
cerebras_2.7B,2.7,186.0,3.9117,2.229640523494375,3.4080381733673466,3.928760341408572
cerebras_2.7B,2.7,201.0,3.8887,2.223473085355953,3.4018707352289246,3.8861112601681924
cerebras_2.7B,2.7,215.0,3.8482,2.2182263153515436,3.3966239652245154,3.849825466557429
cerebras_2.7B,2.7,229.0,3.8267,2.2133996153959186,3.3917972652688904,3.8164420605329967
cerebras_2.7B,2.7,244.0,3.7859,2.208630451963802,3.3870281018367736,3.7834539669507
cerebras_2.7B,2.7,258.0,3.7575,2.2045061475368355,3.3829037974098073,3.754924187697637
cerebras_2.7B,2.7,272.0,3.7271,2.2006588125425885,3.3790564624155603,3.728308513541398
cerebras_2.7B,2.7,287.0,3.6934,2.1968083533921416,3.3752060032651134,3.7016694363593334
cerebras_2.7B,2.7,301.0,3.6651,2.193440139086245,3.371837788959217,3.6783652395358963
cerebras_2.7B,2.7,315.0,3.6683,2.1902667194826186,3.3686643693555904,3.6564075098470656
cerebras_2.7B,2.7,330.0,3.6336,2.1870610295413035,3.3654586794142753,3.6342252058973603
cerebras_2.7B,2.7,344.0,3.6255,2.184232988079764,3.3626306379527358,3.614655015658821
cerebras_2.7B,2.7,358.0,3.5919,2.1815485664737913,3.359946216346763,3.5960777274751075
cerebras_2.7B,2.7,373.0,3.5754,2.1788176081879644,3.3572152580609362,3.57717742146758
cerebras_2.7B,2.7,387.0,3.5938,2.176392638123701,3.3547902879966727,3.5603939614436415
cerebras_2.7B,2.7,401.0,3.5487,2.17407743950722,3.352475089380192,3.544369508719539
cerebras_2.7B,2.7,416.0,3.5217,2.171708988678532,3.350106638551504,3.52797572791375
cerebras_2.7B,2.7,430.0,3.5114,2.1695950274008897,3.3479926772738615,3.5133428107179805
cerebras_2.7B,2.7,444.0,3.5054,2.167567382289325,3.345965032162297,3.499306800294499
cerebras_2.7B,2.7,459.0,3.4975,2.1654837901868627,3.3438814400598345,3.4848829129322234
cerebras_2.7B,2.7,473.0,3.4639,2.1636162671624213,3.342013917035393,3.4719542705046944
cerebras_2.7B,2.7,487.0,3.4625,2.1618181928904625,3.3402158427634343,3.4595059485438684
cerebras_2.7B,2.7,502.0,3.4321,2.159963680871724,3.338361330744696,3.4466664180853646
cerebras_2.7B,2.7,516.0,3.4342,2.1582956998097815,3.3366933496827533,3.4351178947349243
cerebras_2.7B,2.7,530.0,3.4073,2.1566846651534446,3.3350823150264164,3.4239632665776405
cerebras_2.7B,2.7,545.0,3.4138,2.1550179231158415,3.3334155729888133,3.412422528473207
cerebras_2.7B,2.7,559.0,3.4006,2.1535144359742633,3.331912085847235,3.40201183849178
cerebras_2.7B,2.7,573.0,3.4066,2.1520583923736485,3.3304560422466203,3.3919293460737663
cerebras_2.7B,2.7,588.0,3.3691,2.1505480407475663,3.328945690620538,3.381470459578467
cerebras_2.7B,2.7,602.0,3.3849,2.149182221294224,3.327579871167196,3.3720121351534207
cerebras_2.7B,2.7,616.0,3.3422,2.1478564673483973,3.326254117221369,3.362830995611091
cerebras_2.7B,2.7,631.0,3.3471,2.1464781549845156,3.3248758048574873,3.353285594054976
cerebras_2.7B,2.7,645.0,3.3357,2.1452290501833087,3.3236267000562805,3.3446347589175707
cerebras_2.7B,2.7,659.0,3.3388,2.1440141775015924,3.322411827374564,3.3362207722097597
cerebras_2.7B,2.7,674.0,3.3382,2.1427486589063762,3.321146308779348,3.327455777936941
cerebras_2.7B,2.7,688.0,3.3225,2.1415996161243727,3.3199972659973445,3.319497280033197
cerebras_2.7B,2.7,702.0,3.3067,2.14048012018891,3.318877770061882,3.3117432303053222
cerebras_2.7B,2.7,717.0,3.2984,2.1393119426554374,3.3177095925284092,3.303651782760883
cerebras_2.7B,2.7,731.0,3.2774,2.138249525837143,3.3166471757101146,3.2962927048047184
cerebras_2.7B,2.7,745.0,3.2834,2.1372128406159563,3.315610490488928,3.2891116891909964
cerebras_2.7B,2.7,760.0,3.2628,2.1361294242024202,3.314527074075392,3.2816067870367718
cerebras_2.7B,2.7,774.0,3.2712,2.135142648266624,3.313540298139596,3.274771155600191
cerebras_2.7B,2.7,788.0,3.2753,2.134178459235808,3.3125761091087798,3.2680918365519265
cerebras_2.7B,2.7,803.0,3.2519,2.1331694372807495,3.3115670871537213,3.2611017798775284
cerebras_2.7B,2.7,817.0,3.2495,2.132249215469166,3.3106468653421377,3.2547267458427886
cerebras_2.7B,2.7,831.0,3.2542,2.1313489604963274,3.309746610369299,3.248489901491919
cerebras_2.7B,2.7,846.0,3.2302,2.1304056973867205,3.3088033472596923,3.241954958793415
cerebras_2.7B,2.7,860.0,3.2523,2.129544434641895,3.307942084514867,3.2359879868521846
cerebras_2.7B,2.7,874.0,3.2052,2.1287009346394123,3.307098584512384,3.230143958092139
cerebras_2.7B,2.7,889.0,3.2186,2.127816166914014,3.3062138167869857,3.2240138855255784
cerebras_2.7B,2.7,903.0,3.212,2.1270074555814134,3.305405105454385,3.2184106507784396
cerebras_2.7B,2.7,917.0,3.2053,2.12621463668394,3.3046122865569116,3.2129174208278473
cerebras_2.7B,2.7,932.0,3.2132,2.1253822016879385,3.3037798515609103,3.20714958650428
cerebras_2.7B,2.7,946.0,3.2003,2.124620590310288,3.3030182401832597,3.2018723761908268
cerebras_2.7B,2.7,960.0,3.1924,2.123873271811378,3.3022709216843498,3.196694104619301
cerebras_2.7B,2.7,975.0,3.2048,2.1230878996220226,3.3014855494949944,3.1912520501758124
cerebras_2.7B,2.7,989.0,3.1825,2.122368714853217,3.3007663647261887,3.1862685325306286
cerebras_2.7B,2.7,1003.0,3.1857,2.121662445183131,3.3000600950561028,3.181374421318813
cerebras_2.7B,2.7,1018.0,3.1907,2.1209195970015213,3.299317246874493,3.176226744644775
cerebras_2.7B,2.7,1032.0,3.1806,2.120238804730116,3.2986364546030877,3.171509008759627
cerebras_2.7B,2.7,1047.0,3.1644,2.1195223812563637,3.2979200311293355,3.166544268747711
cerebras_2.7B,2.7,1061.0,3.1662,2.1188654742313613,3.297263124104333,3.1619918919196452
cerebras_2.7B,2.7,1075.0,3.1655,2.1182195700570414,3.296617219930013,3.15751569049755
cerebras_2.7B,2.7,1090.0,3.1463,2.1175393718124202,3.295937021685392,3.1528017464302076
cerebras_2.7B,2.7,1104.0,3.1617,2.1169152438710594,3.2953128937440312,3.1484763109475162
cerebras_2.7B,2.7,1118.0,3.1542,2.1163011658392037,3.2946988157121755,3.1442204569164396
cerebras_2.7B,2.7,1133.0,3.1272,2.11565405423089,3.294051704103862,3.139735591056536
cerebras_2.7B,2.7,1147.0,3.1415,2.1150599013042886,3.2934575511772604,3.1356176936198583
cerebras_2.7B,2.7,1161.0,3.137,2.1144749597179917,3.2928726095909635,3.131563574801116
cerebras_2.7B,2.7,1176.0,3.1239,2.113858173021345,3.2922558228943166,3.127288676238921
cerebras_2.7B,2.7,1190.0,3.1248,2.11329152363272,3.291689173505692,3.123361214153138
cerebras_2.7B,2.7,1204.0,3.1232,2.1127333441094795,3.2911309939824513,3.119492399493453
cerebras_2.7B,2.7,1219.0,3.1054,2.1121444405053564,3.2905420903783282,3.115410570238275
cerebras_2.7B,2.7,1233.0,3.1034,2.1116031060915463,3.290000755964518,3.1116583978702934
cerebras_2.7B,2.7,1247.0,3.1023,2.1110695829945794,3.289467232867551,3.1079603153998154
cerebras_2.7B,2.7,1262.0,3.1037,2.110506393865568,3.28890404373854,3.104056547398738
cerebras_2.7B,2.7,1276.0,3.1039,2.1099884279437733,3.288386077816745,3.1004661937894857
cerebras_2.7B,2.7,1290.0,3.0725,2.109477686014828,3.2878753358878,3.096925865284258
cerebras_2.7B,2.7,1305.0,3.087,2.108938277375369,3.287335927248341,3.0931867736787897
cerebras_2.7B,2.7,1319.0,3.1159,2.1084419417430946,3.2868395916160664,3.089746208783679
cerebras_2.7B,2.7,1333.0,3.0832,2.1079523042742556,3.2863499541472274,3.0863520296402527
cerebras_2.7B,2.7,1348.0,3.0881,2.1074349447035927,3.2858325945765645,3.0827656309857336
cerebras_2.7B,2.7,1362.0,3.0699,2.10695868127648,3.2853563311494516,3.0794640708979886
cerebras_2.7B,2.7,1376.0,3.0789,2.106488643536916,3.2848862934098877,3.0762056263435253
cerebras_2.7B,2.7,1391.0,3.0763,2.1059917773512273,3.284389427224199,3.072761153055591
cerebras_2.7B,2.7,1405.0,3.0619,2.1055341845545352,3.283931834427507,3.0695888967168616
cerebras_2.7B,2.7,1419.0,3.0809,2.1050823914715617,3.2834800413445335,3.0664568074371195
cerebras_2.7B,2.7,1434.0,3.0598,2.1046046161477414,3.283002266020713,3.063144551638012
cerebras_2.7B,2.7,1448.0,3.0551,2.1041644290117607,3.2825620788847325,3.0600928431617804
cerebras_2.7B,2.7,1462.0,3.0516,2.103729656319965,3.282127306192937,3.057078634911176
cerebras_2.7B,2.7,1477.0,3.0429,2.103269703393005,3.2816673532659766,3.0538898162967394
cerebras_2.7B,2.7,1491.0,3.0535,2.102845776681193,3.281243426554165,3.050950728263922
cerebras_2.7B,2.7,1505.0,3.0366,2.102426914917006,3.280824564789978,3.0480467211529483
cerebras_2.7B,2.7,1520.0,3.046,2.1019836337333104,3.2803812836062822,3.0449733746097953
cerebras_2.7B,2.7,1534.0,3.0677,2.1015749275689792,3.279972577441951,3.0421397086432687
cerebras_2.7B,2.7,1548.0,3.0378,2.1011709684140403,3.279568618287012,3.0393389226693985
cerebras_2.7B,2.7,1563.0,3.0383,2.100743312246824,3.2791409621197958,3.0363738022276348
cerebras_2.7B,2.7,1577.0,3.0398,2.100348879810305,3.2787465296832767,3.033639003885847
cerebras_2.7B,2.7,1591.0,3.0236,2.09995890438475,3.278356554257722,3.030935077949926
cerebras_2.7B,2.7,1606.0,3.0348,2.099545918514004,3.2779435683869758,3.0280715743228517
cerebras_2.7B,2.7,1620.0,3.0378,2.0991648954649755,3.2775625453379473,3.025429659924812
cerebras_2.7B,2.7,1634.0,3.0221,2.0987880642482257,3.2771857141211975,3.0228167821035243
cerebras_2.7B,2.7,1649.0,3.035,2.0983888756832667,3.2767865255562385,3.0200488515878643
cerebras_2.7B,2.7,1663.0,3.0234,2.098020471027965,3.276418120900937,3.0174943450314267
cerebras_2.7B,2.7,1677.0,3.0241,2.0976560151448065,3.2760536650177783,3.0149671922927093
cerebras_2.7B,2.7,1692.0,3.018,2.097269823727046,3.2756674736000178,3.012289295215105
cerebras_2.7B,2.7,1706.0,3.0171,2.0969133119015315,3.2753109617745033,3.009817173206206
cerebras_2.7B,2.7,1720.0,3.0208,2.096560525559033,3.2749581754320047,3.0073708590845905
cerebras_2.7B,2.7,1735.0,2.9994,2.0961865962299657,3.2745842461029375,3.004777906307633
cerebras_2.7B,2.7,1749.0,3.0069,2.0958413102115987,3.2742389600845705,3.002383550701455
cerebras_2.7B,2.7,1763.0,2.993,2.095499544110504,3.273897193983476,3.0000135797137313
cerebras_2.7B,2.7,1778.0,2.9982,2.0951372001678132,3.273534850040785,2.997500885976744
cerebras_2.7B,2.7,1792.0,2.9895,2.09480252545992,3.273200175332892,2.9951800421587578
cerebras_2.7B,2.7,1806.0,2.9932,2.094471181034731,3.272868830907703,2.992882269951813
cerebras_2.7B,2.7,1821.0,2.997,2.094119798229865,3.2725174481028367,2.990445513032247
cerebras_2.7B,2.7,1835.0,2.9682,2.0937951675910287,3.2721928174640005,2.9881942534500503
cerebras_2.7B,2.7,1849.0,2.976,2.093473691957704,3.2718713418306757,2.9859648518434794
cerebras_2.7B,2.7,1864.0,2.9822,2.0931326933129255,3.2715303431858973,2.9836000366952167
cerebras_2.7B,2.7,1878.0,2.9733,2.0928175821237898,3.2712152319967616,2.9814147288003063
cerebras_2.7B,2.7,1892.0,2.9599,2.092505463634003,3.2709031135069746,2.9792501550249737
cerebras_2.7B,2.7,1907.0,2.9797,2.092174314876965,3.2705719647499367,2.9769535821883952
cerebras_2.7B,2.7,1921.0,2.9706,2.091868237054881,3.2702658869278527,2.9748308601677955
cerebras_2.7B,2.7,1935.0,2.9901,2.091565001372164,3.2699626512451356,2.9727278297146285
cerebras_2.7B,2.7,1950.0,2.9641,2.0912432069024205,3.2696408567753923,2.9704960674065704
cerebras_2.7B,2.7,1964.0,2.9628,2.090945711288588,3.26934336116156,2.9684328071830883
cerebras_2.7B,2.7,1978.0,2.9668,2.090650917915069,3.2690485677880408,2.966388269769085
cerebras_2.7B,2.7,1993.0,2.9568,2.0903380172304096,3.2687356671033814,2.9642181291538243
cerebras_2.7B,2.7,2007.0,2.9685,2.0900486843859016,3.2684463342588734,2.9622114262150228
cerebras_2.7B,2.7,2021.0,2.9649,2.0897619235794074,3.268159573452379,2.960222544449868
cerebras_2.7B,2.7,2036.0,2.9607,2.089457488100976,3.2678551379739478,2.9581110576690133
cerebras_2.7B,2.7,2050.0,2.9703,2.0891759274577684,3.26757357733074,2.9561582073522024
cerebras_2.7B,2.7,2050.0,2.9612,2.0891759274577684,3.26757357733074,2.9561582073522024
cerebras_2.7B,2.7,2050.0,2.974,2.0891759274577684,3.26757357733074,2.9561582073522024
cerebras_2.7B,2.7,2050.0,2.9622,2.0891759274577684,3.26757357733074,2.9561582073522024
cerebras_2.7B,2.7,2050.0,2.9453,2.0891759274577684,3.26757357733074,2.9561582073522024
cerebras_6.7B,6.7,14.0,5.9795,2.467792880737572,3.6461905306105438,5.968339682686857
cerebras_6.7B,6.7,29.0,5.2198,2.358513013708492,3.5369106635814638,5.21481225086889
cerebras_6.7B,6.7,43.0,4.8737,2.3080605465334267,3.4864581964063985,4.866672524231792
cerebras_6.7B,6.7,57.0,4.6275,2.2752277163166044,3.453625366189576,4.640017354776289
cerebras_6.7B,6.7,72.0,4.4713,2.2499110888628526,3.4283087387358244,4.465191878233073
cerebras_6.7B,6.7,86.0,4.3226,2.231734959451007,3.4101326093239788,4.339642874601814
cerebras_6.7B,6.7,100.0,4.2357,2.2170004085995787,3.3953980584725505,4.237844957138295
cerebras_6.7B,6.7,115.0,4.1609,2.2038910261432374,3.382288676016209,4.147258371490359
cerebras_6.7B,6.7,129.0,4.0776,2.1934931691481094,3.3718908190210812,4.075397024519866
cerebras_6.7B,6.7,143.0,4.023,2.18444802392335,3.362845673796322,4.012875897040149
cerebras_6.7B,6.7,158.0,3.9439,2.17593617224557,3.3543338221185417,3.954033429256282
cerebras_6.7B,6.7,172.0,3.8998,2.168876558323918,3.3472742081968896,3.905224597438306
cerebras_6.7B,6.7,186.0,3.8565,2.162516675454705,3.340914325327677,3.8612490454495694
cerebras_6.7B,6.7,201.0,3.8133,2.1563492373162827,3.3347468871892545,3.8185999642091897
cerebras_6.7B,6.7,215.0,3.7848,2.151102467311874,3.3295001171848457,3.7823141705984265
cerebras_6.7B,6.7,229.0,3.7579,2.1462757673562485,3.3246734172292203,3.748930764573994
cerebras_6.7B,6.7,244.0,3.7307,2.1415066039241317,3.3199042537971035,3.7159426709916974
cerebras_6.7B,6.7,258.0,3.6952,2.1373822994971654,3.315779949370137,3.687412891738634
cerebras_6.7B,6.7,272.0,3.6562,2.1335349645029185,3.3119326143758903,3.6607972175823953
cerebras_6.7B,6.7,287.0,3.6202,2.129684505352472,3.308082155225444,3.6341581404003307
cerebras_6.7B,6.7,301.0,3.6279,2.1263162910465754,3.304713940919547,3.6108539435768936
cerebras_6.7B,6.7,315.0,3.591,2.1231428714429486,3.3015405213159204,3.588896213888063
cerebras_6.7B,6.7,330.0,3.5589,2.119937181501634,3.2983348313746057,3.5667139099383576
cerebras_6.7B,6.7,344.0,3.5543,2.1171091400400943,3.295506789913066,3.547143719699818
cerebras_6.7B,6.7,358.0,3.5167,2.1144247184341216,3.2928223683070934,3.5285664315161047
cerebras_6.7B,6.7,373.0,3.5268,2.1116937601482944,3.290091410021266,3.5096661255085775
cerebras_6.7B,6.7,387.0,3.499,2.109268790084031,3.2876664399570026,3.4928826654846388
cerebras_6.7B,6.7,401.0,3.4618,2.10695359146755,3.2853512413405217,3.4768582127605363
cerebras_6.7B,6.7,416.0,3.4636,2.1045851406388625,3.2829827905118343,3.460464431954747
cerebras_6.7B,6.7,430.0,3.4444,2.1024711793612196,3.2808688292341914,3.4458315147589778
cerebras_6.7B,6.7,444.0,3.4421,2.100443534249655,3.278841184122627,3.431795504335496
cerebras_6.7B,6.7,459.0,3.4222,2.098359942147193,3.276757592020165,3.4173716169732207
cerebras_6.7B,6.7,473.0,3.4075,2.096492419122751,3.274890068995723,3.4044429745456917
cerebras_6.7B,6.7,487.0,3.3876,2.094694344850793,3.2730919947237647,3.3919946525848657
cerebras_6.7B,6.7,502.0,3.3806,2.092839832832054,3.271237482705026,3.379155122126362
cerebras_6.7B,6.7,516.0,3.3649,2.0911718517701114,3.2695695016430832,3.3676065987759216
cerebras_6.7B,6.7,530.0,3.3612,2.0895608171137745,3.2679584669867463,3.3564519706186378
cerebras_6.7B,6.7,545.0,3.332,2.0878940750761714,3.266291724949143,3.344911232514204
cerebras_6.7B,6.7,559.0,3.3403,2.0863905879345936,3.2647882378075654,3.334500542532777
cerebras_6.7B,6.7,573.0,3.3204,2.084934544333979,3.2633321942069506,3.3244180501147635
cerebras_6.7B,6.7,588.0,3.3194,2.0834241927078962,3.261821842580868,3.3139591636194643
cerebras_6.7B,6.7,602.0,3.2847,2.082058373254554,3.2604560231275257,3.304500839194418
cerebras_6.7B,6.7,616.0,3.276,2.0807326193087277,3.2591302691816995,3.2953196996520884
cerebras_6.7B,6.7,631.0,3.2849,2.079354306944846,3.2577519568178177,3.285774298095973
cerebras_6.7B,6.7,645.0,3.2845,2.0781052021436386,3.2565028520166104,3.277123462958568
cerebras_6.7B,6.7,659.0,3.2651,2.0768903294619223,3.255287979334894,3.268709476250757
cerebras_6.7B,6.7,674.0,3.24,2.0756248108667066,3.2540224607396784,3.2599444819779384
cerebras_6.7B,6.7,688.0,3.2426,2.074475768084703,3.252873417957675,3.2519859840741945
cerebras_6.7B,6.7,702.0,3.2495,2.0733562721492405,3.2517539220222123,3.2442319343463195
cerebras_6.7B,6.7,717.0,3.2421,2.072188094615768,3.2505857444887396,3.2361404868018804
cerebras_6.7B,6.7,731.0,3.226,2.0711256777974727,3.2495233276704445,3.2287814088457156
cerebras_6.7B,6.7,745.0,3.2195,2.0700889925762866,3.2484866424492584,3.2216003932319937
cerebras_6.7B,6.7,760.0,3.2259,2.06900557616275,3.247403226035722,3.214095491077769
cerebras_6.7B,6.7,774.0,3.1921,2.0680188002269544,3.246416450099926,3.207259859641188
cerebras_6.7B,6.7,788.0,3.1984,2.0670546111961383,3.24545226106911,3.2005805405929237
cerebras_6.7B,6.7,803.0,3.2064,2.0660455892410794,3.244443239114051,3.1935904839185256
cerebras_6.7B,6.7,817.0,3.176,2.065125367429496,3.2435230173024676,3.187215449883786
cerebras_6.7B,6.7,831.0,3.1936,2.0642251124566573,3.242622762329629,3.1809786055329163
cerebras_6.7B,6.7,846.0,3.1721,2.063281849347051,3.2416794992200226,3.1744436628344124
cerebras_6.7B,6.7,860.0,3.1898,2.062420586602225,3.2408182364751967,3.168476690893182
cerebras_6.7B,6.7,874.0,3.1695,2.0615770865997423,3.239974736472714,3.162632662133136
cerebras_6.7B,6.7,889.0,3.1604,2.0606923188743442,3.239089968747316,3.1565025895665757
cerebras_6.7B,6.7,903.0,3.1679,2.0598836075417437,3.2382812574147155,3.150899354819437
cerebras_6.7B,6.7,917.0,3.1328,2.05909078864427,3.237488438517242,3.1454061248688445
cerebras_6.7B,6.7,932.0,3.1369,2.0582583536482684,3.23665600352124,3.1396382905452773
cerebras_6.7B,6.7,946.0,3.1137,2.0574967422706183,3.23589439214359,3.134361080231824
cerebras_6.7B,6.7,960.0,3.1336,2.0567494237717083,3.23514707364468,3.1291828086602984
cerebras_6.7B,6.7,975.0,3.1218,2.0559640515823525,3.2343617014553243,3.1237407542168096
cerebras_6.7B,6.7,989.0,3.1186,2.0552448668135472,3.233642516686519,3.118757236571626
cerebras_6.7B,6.7,1003.0,3.1136,2.0545385971434613,3.232936247016433,3.1138631253598104
cerebras_6.7B,6.7,1018.0,3.1162,2.0537957489618512,3.232193398834823,3.108715448685772
cerebras_6.7B,6.7,1032.0,3.1029,2.053114956690446,3.2315126065634177,3.1039977128006244
cerebras_6.7B,6.7,1047.0,3.0943,2.0523985332166936,3.2307961830896654,3.0990329727887085
cerebras_6.7B,6.7,1061.0,3.0874,2.0517416261916916,3.2301392760646634,3.0944805959606425
cerebras_6.7B,6.7,1075.0,3.0841,2.0510957220173713,3.229493371890343,3.090004394538547
cerebras_6.7B,6.7,1090.0,3.0894,2.0504155237727506,3.2288131736457224,3.085290450471205
cerebras_6.7B,6.7,1104.0,3.0746,2.0497913958313894,3.228189045704361,3.0809650149885135
cerebras_6.7B,6.7,1118.0,3.0768,2.0491773177995336,3.2275749676725054,3.076709160957437
cerebras_6.7B,6.7,1133.0,3.0824,2.04853020619122,3.226927856064192,3.0722242950975334
cerebras_6.7B,6.7,1147.0,3.0636,2.0479360532646185,3.2263337031375903,3.0681063976608556
cerebras_6.7B,6.7,1161.0,3.0604,2.0473511116783216,3.2257487615512934,3.064052278842113
cerebras_6.7B,6.7,1176.0,3.0493,2.0467343249816747,3.2251319748546465,3.059777380279918
cerebras_6.7B,6.7,1190.0,3.051,2.04616767559305,3.224565325466022,3.055849918194135
cerebras_6.7B,6.7,1204.0,3.053,2.04560949606981,3.2240071459427817,3.0519811035344504
cerebras_6.7B,6.7,1219.0,3.0294,2.0450205924656863,3.223418242338658,3.0478992742792723
cerebras_6.7B,6.7,1233.0,3.0517,2.0444792580518767,3.2228769079248485,3.0441471019112907
cerebras_6.7B,6.7,1247.0,3.0568,2.0439457349549097,3.2223433848278815,3.0404490194408127
cerebras_6.7B,6.7,1262.0,3.0308,2.043382545825898,3.22178019569887,3.036545251439735
cerebras_6.7B,6.7,1276.0,3.0316,2.0428645799041036,3.2212622297770754,3.032954897830483
cerebras_6.7B,6.7,1290.0,3.0469,2.042353837975158,3.22075148784813,3.0294145693252554
cerebras_6.7B,6.7,1305.0,3.0208,2.0418144293356995,3.2202120792086713,3.025675477719787
cerebras_6.7B,6.7,1319.0,3.0327,2.0413180937034245,3.2197157435763963,3.0222349128246764
cerebras_6.7B,6.7,1333.0,3.0191,2.0408284562345855,3.2192261061075573,3.01884073368125
cerebras_6.7B,6.7,1348.0,3.0166,2.0403110966639226,3.2187087465368944,3.015254335026731
cerebras_6.7B,6.7,1362.0,3.0129,2.0398348332368097,3.2182324831097815,3.011952774938986
cerebras_6.7B,6.7,1376.0,3.0117,2.0393647954972463,3.217762445370218,3.0086943303845226
cerebras_6.7B,6.7,1391.0,3.0136,2.0388679293115572,3.217265579184529,3.0052498570965884
cerebras_6.7B,6.7,1405.0,3.0009,2.038410336514865,3.216807986387837,3.002077600757859
cerebras_6.7B,6.7,1419.0,3.0168,2.0379585434318916,3.2163561933048634,2.9989455114781167
cerebras_6.7B,6.7,1434.0,2.9993,2.0374807681080713,3.215878417981043,2.9956332556790093
cerebras_6.7B,6.7,1448.0,2.9933,2.037040580972091,3.215438230845063,2.9925815472027777
cerebras_6.7B,6.7,1462.0,2.9744,2.0366058082802954,3.215003458153267,2.989567338952173
cerebras_6.7B,6.7,1477.0,2.9836,2.036145855353335,3.214543505226307,2.9863785203377367
cerebras_6.7B,6.7,1491.0,2.9739,2.0357219286415233,3.214119578514495,2.983439432304919
cerebras_6.7B,6.7,1505.0,2.9864,2.035303066877336,3.2137007167503078,2.9805354251939455
cerebras_6.7B,6.7,1520.0,2.9856,2.0348597856936403,3.213257435566612,2.9774620786507926
cerebras_6.7B,6.7,1534.0,2.9758,2.0344510795293096,3.2128487294022814,2.974628412684266
cerebras_6.7B,6.7,1548.0,2.9623,2.03404712037437,3.212444770247342,2.971827626710396
cerebras_6.7B,6.7,1563.0,2.9872,2.033619464207154,3.2120171140801257,2.968862506268632
cerebras_6.7B,6.7,1577.0,2.9473,2.033225031770635,3.2116226816436066,2.9661277079268444
cerebras_6.7B,6.7,1591.0,2.9689,2.0328350563450805,3.2112327062180523,2.9634237819909233
cerebras_6.7B,6.7,1606.0,2.9593,2.032422070474334,3.2108197203473057,2.960560278363849
cerebras_6.7B,6.7,1620.0,2.9631,2.0320410474253054,3.2104386972982772,2.9579183639658093
cerebras_6.7B,6.7,1634.0,2.9434,2.031664216208556,3.210061866081528,2.9553054861445216
cerebras_6.7B,6.7,1649.0,2.9422,2.031265027643597,3.209662677516569,2.9525375556288616
