model_dir,task,acc
KingNish_qwen-1b-continued-v2.1,leaderboard_bbh_formal_fallacies,0.5
KingNish_qwen-1b-continued-v2.1,leaderboard_bbh_geometric_shapes,0.0
KingNish_qwen-1b-continued-v2.1,leaderboard_bbh_hyperbaton,0.512
KingNish_qwen-1b-continued-v2.1,leaderboard_bbh_logical_deduction_five_objects,0.2
KingNish_qwen-1b-continued-v2.1,leaderboard_bbh_logical_deduction_seven_objects,0.144
KingNish_qwen-1b-continued-v2.1,leaderboard_bbh_logical_deduction_three_objects,0.332
KingNish_qwen-1b-continued-v2.1,leaderboard_bbh_movie_recommendation,0.232
KingNish_qwen-1b-continued-v2.1,leaderboard_bbh_navigate,0.42
KingNish_qwen-1b-continued-v2.1,leaderboard_bbh_object_counting,0.164
KingNish_qwen-1b-continued-v2.1,leaderboard_bbh_penguins_in_a_table,0.22602739726027396
KingNish_qwen-1b-continued-v2.1,leaderboard_bbh_reasoning_about_colored_objects,0.204
KingNish_qwen-1b-continued-v2.1,leaderboard_bbh_ruin_names,0.104
KingNish_qwen-1b-continued-v2.1,leaderboard_bbh_salient_translation_error_detection,0.14
KingNish_qwen-1b-continued-v2.1,leaderboard_bbh_snarks,0.5112359550561798
KingNish_qwen-1b-continued-v2.1,leaderboard_bbh_sports_understanding,0.46
KingNish_qwen-1b-continued-v2.1,leaderboard_bbh_temporal_sequences,0.184
KingNish_qwen-1b-continued-v2.1,leaderboard_bbh_tracking_shuffled_objects_five_objects,0.2
KingNish_qwen-1b-continued-v2.1,leaderboard_bbh_tracking_shuffled_objects_seven_objects,0.144
KingNish_qwen-1b-continued-v2.1,leaderboard_bbh_tracking_shuffled_objects_three_objects,0.32
KingNish_qwen-1b-continued-v2.1,leaderboard_bbh_web_of_lies,0.488
KingNish_qwen-1b-continued-v2.1,leaderboard_gpqa_diamond,0.2474747474747475
KingNish_qwen-1b-continued-v2.1,leaderboard_gpqa_extended,0.2875457875457875
KingNish_qwen-1b-continued-v2.1,leaderboard_gpqa_main,0.25223214285714285
KingNish_qwen-1b-continued-v2.1,leaderboard_math_algebra_hard,0.009771986970684038
KingNish_qwen-1b-continued-v2.1,leaderboard_math_counting_and_prob_hard,0.008130081300813009
KingNish_qwen-1b-continued-v2.1,leaderboard_math_geometry_hard,0.0
KingNish_qwen-1b-continued-v2.1,leaderboard_math_intermediate_algebra_hard,0.007142857142857143
KingNish_qwen-1b-continued-v2.1,leaderboard_math_num_theory_hard,0.01948051948051948
KingNish_qwen-1b-continued-v2.1,leaderboard_math_prealgebra_hard,0.015544041450777202
KingNish_qwen-1b-continued-v2.1,leaderboard_math_precalculus_hard,0.0
KingNish_qwen-1b-continued-v2.1,leaderboard_musr_murder_mysteries,0.54
KingNish_qwen-1b-continued-v2.1,leaderboard_musr_object_placements,0.2421875
KingNish_qwen-1b-continued-v2.1,leaderboard_musr_team_allocation,0.464
KingNish_qwen-1b-continued-v2.2,leaderboard_bbh_boolean_expressions,0.724
KingNish_qwen-1b-continued-v2.2,leaderboard_bbh_causal_judgement,0.5187165775401069
KingNish_qwen-1b-continued-v2.2,leaderboard_bbh_date_understanding,0.224
KingNish_qwen-1b-continued-v2.2,leaderboard_bbh_disambiguation_qa,0.328
KingNish_qwen-1b-continued-v2.2,leaderboard_bbh_formal_fallacies,0.492
KingNish_qwen-1b-continued-v2.2,leaderboard_bbh_geometric_shapes,0.02
KingNish_qwen-1b-continued-v2.2,leaderboard_bbh_hyperbaton,0.5
KingNish_qwen-1b-continued-v2.2,leaderboard_bbh_logical_deduction_five_objects,0.224
KingNish_qwen-1b-continued-v2.2,leaderboard_bbh_logical_deduction_seven_objects,0.16
KingNish_qwen-1b-continued-v2.2,leaderboard_bbh_logical_deduction_three_objects,0.308
KingNish_qwen-1b-continued-v2.2,leaderboard_bbh_movie_recommendation,0.284
KingNish_qwen-1b-continued-v2.2,leaderboard_bbh_navigate,0.42
KingNish_qwen-1b-continued-v2.2,leaderboard_bbh_object_counting,0.204
KingNish_qwen-1b-continued-v2.2,leaderboard_bbh_penguins_in_a_table,0.273972602739726
KingNish_qwen-1b-continued-v2.2,leaderboard_bbh_reasoning_about_colored_objects,0.184
KingNish_qwen-1b-continued-v2.2,leaderboard_bbh_ruin_names,0.124
KingNish_qwen-1b-continued-v2.2,leaderboard_bbh_salient_translation_error_detection,0.14
KingNish_qwen-1b-continued-v2.2,leaderboard_bbh_snarks,0.5280898876404494
KingNish_qwen-1b-continued-v2.2,leaderboard_bbh_sports_understanding,0.464
KingNish_qwen-1b-continued-v2.2,leaderboard_bbh_temporal_sequences,0.08
KingNish_qwen-1b-continued-v2.2,leaderboard_bbh_tracking_shuffled_objects_five_objects,0.188
KingNish_qwen-1b-continued-v2.2,leaderboard_bbh_tracking_shuffled_objects_seven_objects,0.132
KingNish_qwen-1b-continued-v2.2,leaderboard_bbh_tracking_shuffled_objects_three_objects,0.332
KingNish_qwen-1b-continued-v2.2,leaderboard_bbh_web_of_lies,0.488
KingNish_qwen-1b-continued-v2.2,leaderboard_gpqa_diamond,0.2727272727272727
KingNish_qwen-1b-continued-v2.2,leaderboard_gpqa_extended,0.2619047619047619
KingNish_qwen-1b-continued-v2.2,leaderboard_gpqa_main,0.24330357142857142
KingNish_qwen-1b-continued-v2.2,leaderboard_math_algebra_hard,0.02280130293159609
KingNish_qwen-1b-continued-v2.2,leaderboard_math_counting_and_prob_hard,0.008130081300813009
KingNish_qwen-1b-continued-v2.2,leaderboard_math_geometry_hard,0.022727272727272728
KingNish_qwen-1b-continued-v2.2,leaderboard_math_intermediate_algebra_hard,0.010714285714285714
KingNish_qwen-1b-continued-v2.2,leaderboard_math_num_theory_hard,0.03896103896103896
KingNish_qwen-1b-continued-v2.2,leaderboard_math_prealgebra_hard,0.0
KingNish_qwen-1b-continued-v2.2,leaderboard_math_precalculus_hard,0.0
KingNish_qwen-1b-continued-v2.2,leaderboard_musr_murder_mysteries,0.5
KingNish_qwen-1b-continued-v2.2,leaderboard_musr_object_placements,0.25390625
KingNish_qwen-1b-continued-v2.2,leaderboard_musr_team_allocation,0.3
Kquant03_CognitiveFusion2-4x7B-BF16,leaderboard_bbh_boolean_expressions,0.732
Kquant03_CognitiveFusion2-4x7B-BF16,leaderboard_bbh_causal_judgement,0.6096256684491979
Kquant03_CognitiveFusion2-4x7B-BF16,leaderboard_bbh_date_understanding,0.348
Kquant03_CognitiveFusion2-4x7B-BF16,leaderboard_bbh_disambiguation_qa,0.516
Kquant03_CognitiveFusion2-4x7B-BF16,leaderboard_bbh_formal_fallacies,0.548
Kquant03_CognitiveFusion2-4x7B-BF16,leaderboard_bbh_geometric_shapes,0.224
Kquant03_CognitiveFusion2-4x7B-BF16,leaderboard_bbh_hyperbaton,0.516
Kquant03_CognitiveFusion2-4x7B-BF16,leaderboard_bbh_logical_deduction_five_objects,0.34
Kquant03_CognitiveFusion2-4x7B-BF16,leaderboard_bbh_logical_deduction_seven_objects,0.328
Kquant03_CognitiveFusion2-4x7B-BF16,leaderboard_bbh_logical_deduction_three_objects,0.548
Kquant03_CognitiveFusion2-4x7B-BF16,leaderboard_bbh_movie_recommendation,0.5
Kquant03_CognitiveFusion2-4x7B-BF16,leaderboard_bbh_navigate,0.552
Kquant03_CognitiveFusion2-4x7B-BF16,leaderboard_bbh_object_counting,0.332
Kquant03_CognitiveFusion2-4x7B-BF16,leaderboard_bbh_penguins_in_a_table,0.3082191780821918
Kquant03_CognitiveFusion2-4x7B-BF16,leaderboard_bbh_reasoning_about_colored_objects,0.304
Kquant03_CognitiveFusion2-4x7B-BF16,leaderboard_bbh_ruin_names,0.38
Kquant03_CognitiveFusion2-4x7B-BF16,leaderboard_bbh_salient_translation_error_detection,0.16
Kquant03_CognitiveFusion2-4x7B-BF16,leaderboard_bbh_snarks,0.5449438202247191
Kquant03_CognitiveFusion2-4x7B-BF16,leaderboard_bbh_sports_understanding,0.768
Kquant03_CognitiveFusion2-4x7B-BF16,leaderboard_bbh_temporal_sequences,0.2
Kquant03_CognitiveFusion2-4x7B-BF16,leaderboard_bbh_tracking_shuffled_objects_five_objects,0.184
Kquant03_CognitiveFusion2-4x7B-BF16,leaderboard_bbh_tracking_shuffled_objects_seven_objects,0.128
Kquant03_CognitiveFusion2-4x7B-BF16,leaderboard_bbh_tracking_shuffled_objects_three_objects,0.336
Kquant03_CognitiveFusion2-4x7B-BF16,leaderboard_bbh_web_of_lies,0.452
Kquant03_CognitiveFusion2-4x7B-BF16,leaderboard_gpqa_diamond,0.30303030303030304
Kquant03_CognitiveFusion2-4x7B-BF16,leaderboard_gpqa_extended,0.27106227106227104
Kquant03_CognitiveFusion2-4x7B-BF16,leaderboard_gpqa_main,0.296875
Kquant03_CognitiveFusion2-4x7B-BF16,leaderboard_math_algebra_hard,0.08469055374592833
Kquant03_CognitiveFusion2-4x7B-BF16,leaderboard_math_counting_and_prob_hard,0.024390243902439025
Kquant03_CognitiveFusion2-4x7B-BF16,leaderboard_math_geometry_hard,0.030303030303030304
Kquant03_CognitiveFusion2-4x7B-BF16,leaderboard_math_intermediate_algebra_hard,0.017857142857142856
Kquant03_CognitiveFusion2-4x7B-BF16,leaderboard_math_num_theory_hard,0.025974025974025976
Kquant03_CognitiveFusion2-4x7B-BF16,leaderboard_math_prealgebra_hard,0.15544041450777202
Kquant03_CognitiveFusion2-4x7B-BF16,leaderboard_math_precalculus_hard,0.02962962962962963
Kquant03_CognitiveFusion2-4x7B-BF16,leaderboard_musr_murder_mysteries,0.54
Kquant03_CognitiveFusion2-4x7B-BF16,leaderboard_musr_object_placements,0.34765625
Kquant03_CognitiveFusion2-4x7B-BF16,leaderboard_musr_team_allocation,0.356
Kquant03_L3-Pneuma-8B,leaderboard_bbh_boolean_expressions,0.812
Kquant03_L3-Pneuma-8B,leaderboard_bbh_causal_judgement,0.5668449197860963
Kquant03_L3-Pneuma-8B,leaderboard_bbh_date_understanding,0.484
Kquant03_L3-Pneuma-8B,leaderboard_bbh_disambiguation_qa,0.608
Kquant03_L3-Pneuma-8B,leaderboard_bbh_formal_fallacies,0.548
Kquant03_L3-Pneuma-8B,leaderboard_bbh_geometric_shapes,0.328
Kquant03_L3-Pneuma-8B,leaderboard_bbh_hyperbaton,0.744
Kquant03_L3-Pneuma-8B,leaderboard_bbh_logical_deduction_five_objects,0.4
Kquant03_L3-Pneuma-8B,leaderboard_bbh_logical_deduction_seven_objects,0.408
Kquant03_L3-Pneuma-8B,leaderboard_bbh_logical_deduction_three_objects,0.58
Kquant03_L3-Pneuma-8B,leaderboard_bbh_movie_recommendation,0.788
Kquant03_L3-Pneuma-8B,leaderboard_bbh_navigate,0.576
Kquant03_L3-Pneuma-8B,leaderboard_bbh_object_counting,0.5
Kquant03_L3-Pneuma-8B,leaderboard_bbh_penguins_in_a_table,0.4657534246575342
Kquant03_L3-Pneuma-8B,leaderboard_bbh_reasoning_about_colored_objects,0.456
Kquant03_L3-Pneuma-8B,leaderboard_bbh_ruin_names,0.516
Kquant03_L3-Pneuma-8B,leaderboard_bbh_salient_translation_error_detection,0.46
Kquant03_L3-Pneuma-8B,leaderboard_bbh_snarks,0.5955056179775281
Kquant03_L3-Pneuma-8B,leaderboard_bbh_sports_understanding,0.752
Kquant03_L3-Pneuma-8B,leaderboard_bbh_temporal_sequences,0.184
Kquant03_L3-Pneuma-8B,leaderboard_bbh_tracking_shuffled_objects_five_objects,0.18
Kquant03_L3-Pneuma-8B,leaderboard_bbh_tracking_shuffled_objects_seven_objects,0.14
Kquant03_L3-Pneuma-8B,leaderboard_bbh_tracking_shuffled_objects_three_objects,0.312
Kquant03_L3-Pneuma-8B,leaderboard_bbh_web_of_lies,0.488
Kquant03_L3-Pneuma-8B,leaderboard_gpqa_diamond,0.25252525252525254
Kquant03_L3-Pneuma-8B,leaderboard_gpqa_extended,0.315018315018315
Kquant03_L3-Pneuma-8B,leaderboard_gpqa_main,0.32142857142857145
Kquant03_L3-Pneuma-8B,leaderboard_math_algebra_hard,0.10097719869706841
Kquant03_L3-Pneuma-8B,leaderboard_math_counting_and_prob_hard,0.024390243902439025
Kquant03_L3-Pneuma-8B,leaderboard_math_geometry_hard,0.022727272727272728
Kquant03_L3-Pneuma-8B,leaderboard_math_intermediate_algebra_hard,0.010714285714285714
Kquant03_L3-Pneuma-8B,leaderboard_math_num_theory_hard,0.012987012987012988
Kquant03_L3-Pneuma-8B,leaderboard_math_prealgebra_hard,0.12435233160621761
Kquant03_L3-Pneuma-8B,leaderboard_math_precalculus_hard,0.007407407407407408
Kquant03_L3-Pneuma-8B,leaderboard_musr_murder_mysteries,0.536
Kquant03_L3-Pneuma-8B,leaderboard_musr_object_placements,0.35546875
Kquant03_L3-Pneuma-8B,leaderboard_musr_team_allocation,0.36
Krystalan_DRT-o1-14B,leaderboard_bbh_boolean_expressions,0.896
Krystalan_DRT-o1-14B,leaderboard_bbh_causal_judgement,0.679144385026738
Krystalan_DRT-o1-14B,leaderboard_bbh_date_understanding,0.704
Krystalan_DRT-o1-14B,leaderboard_bbh_disambiguation_qa,0.64
Krystalan_DRT-o1-14B,leaderboard_bbh_formal_fallacies,0.684
Krystalan_DRT-o1-14B,leaderboard_bbh_geometric_shapes,0.556
Krystalan_DRT-o1-14B,leaderboard_bbh_hyperbaton,0.692
Krystalan_DRT-o1-14B,leaderboard_bbh_logical_deduction_five_objects,0.62
Krystalan_DRT-o1-14B,leaderboard_bbh_logical_deduction_seven_objects,0.648
Krystalan_DRT-o1-14B,leaderboard_bbh_logical_deduction_three_objects,0.904
Krystalan_DRT-o1-14B,leaderboard_bbh_movie_recommendation,0.756
Krystalan_DRT-o1-14B,leaderboard_bbh_navigate,0.68
Krystalan_DRT-o1-14B,leaderboard_bbh_object_counting,0.472
Krystalan_DRT-o1-14B,leaderboard_bbh_penguins_in_a_table,0.6438356164383562
Krystalan_DRT-o1-14B,leaderboard_bbh_reasoning_about_colored_objects,0.78
Krystalan_DRT-o1-14B,leaderboard_bbh_ruin_names,0.772
Krystalan_DRT-o1-14B,leaderboard_bbh_salient_translation_error_detection,0.62
Krystalan_DRT-o1-14B,leaderboard_bbh_snarks,0.7752808988764045
Krystalan_DRT-o1-14B,leaderboard_bbh_sports_understanding,0.728
Krystalan_DRT-o1-14B,leaderboard_bbh_temporal_sequences,0.744
Krystalan_DRT-o1-14B,leaderboard_bbh_tracking_shuffled_objects_five_objects,0.236
Krystalan_DRT-o1-14B,leaderboard_bbh_tracking_shuffled_objects_seven_objects,0.188
Krystalan_DRT-o1-14B,leaderboard_bbh_tracking_shuffled_objects_three_objects,0.292
Krystalan_DRT-o1-14B,leaderboard_bbh_web_of_lies,0.6
Krystalan_DRT-o1-14B,leaderboard_gpqa_diamond,0.3333333333333333
Krystalan_DRT-o1-14B,leaderboard_gpqa_extended,0.3626373626373626
Krystalan_DRT-o1-14B,leaderboard_gpqa_main,0.3482142857142857
Krystalan_DRT-o1-14B,leaderboard_math_algebra_hard,0.745928338762215
Krystalan_DRT-o1-14B,leaderboard_math_counting_and_prob_hard,0.4959349593495935
Krystalan_DRT-o1-14B,leaderboard_math_geometry_hard,0.3106060606060606
Krystalan_DRT-o1-14B,leaderboard_math_intermediate_algebra_hard,0.21428571428571427
Krystalan_DRT-o1-14B,leaderboard_math_num_theory_hard,0.5
Krystalan_DRT-o1-14B,leaderboard_math_prealgebra_hard,0.6735751295336787
Krystalan_DRT-o1-14B,leaderboard_math_precalculus_hard,0.3037037037037037
Krystalan_DRT-o1-14B,leaderboard_musr_murder_mysteries,0.572
Krystalan_DRT-o1-14B,leaderboard_musr_object_placements,0.39453125
Krystalan_DRT-o1-14B,leaderboard_musr_team_allocation,0.472
Krystalan_DRT-o1-7B,leaderboard_bbh_boolean_expressions,0.828
Krystalan_DRT-o1-7B,leaderboard_bbh_causal_judgement,0.5882352941176471
Krystalan_DRT-o1-7B,leaderboard_bbh_date_understanding,0.556
Krystalan_DRT-o1-7B,leaderboard_bbh_disambiguation_qa,0.668
Krystalan_DRT-o1-7B,leaderboard_bbh_formal_fallacies,0.58
Krystalan_DRT-o1-7B,leaderboard_bbh_geometric_shapes,0.52
Krystalan_DRT-o1-7B,leaderboard_bbh_hyperbaton,0.744
Krystalan_DRT-o1-7B,leaderboard_bbh_logical_deduction_five_objects,0.516
Krystalan_DRT-o1-7B,leaderboard_bbh_logical_deduction_seven_objects,0.472
Krystalan_DRT-o1-7B,leaderboard_bbh_logical_deduction_three_objects,0.712
Krystalan_DRT-o1-7B,leaderboard_bbh_movie_recommendation,0.672
Krystalan_DRT-o1-7B,leaderboard_bbh_navigate,0.664
Krystalan_DRT-o1-7B,leaderboard_bbh_object_counting,0.436
Krystalan_DRT-o1-7B,leaderboard_bbh_penguins_in_a_table,0.5273972602739726
Krystalan_DRT-o1-7B,leaderboard_bbh_reasoning_about_colored_objects,0.588
Krystalan_DRT-o1-7B,leaderboard_bbh_ruin_names,0.604
Krystalan_DRT-o1-7B,leaderboard_bbh_salient_translation_error_detection,0.544
Krystalan_DRT-o1-7B,leaderboard_bbh_snarks,0.6348314606741573
Krystalan_DRT-o1-7B,leaderboard_bbh_sports_understanding,0.696
Krystalan_DRT-o1-7B,leaderboard_bbh_temporal_sequences,0.384
Krystalan_DRT-o1-7B,leaderboard_bbh_tracking_shuffled_objects_five_objects,0.172
Krystalan_DRT-o1-7B,leaderboard_bbh_tracking_shuffled_objects_seven_objects,0.152
Krystalan_DRT-o1-7B,leaderboard_bbh_tracking_shuffled_objects_three_objects,0.28
Krystalan_DRT-o1-7B,leaderboard_bbh_web_of_lies,0.584
Krystalan_DRT-o1-7B,leaderboard_gpqa_diamond,0.35353535353535354
Krystalan_DRT-o1-7B,leaderboard_gpqa_extended,0.315018315018315
Krystalan_DRT-o1-7B,leaderboard_gpqa_main,0.31473214285714285
Krystalan_DRT-o1-7B,leaderboard_math_algebra_hard,0.762214983713355
Krystalan_DRT-o1-7B,leaderboard_math_counting_and_prob_hard,0.43902439024390244
Krystalan_DRT-o1-7B,leaderboard_math_geometry_hard,0.3106060606060606
Krystalan_DRT-o1-7B,leaderboard_math_intermediate_algebra_hard,0.16785714285714284
Krystalan_DRT-o1-7B,leaderboard_math_num_theory_hard,0.43506493506493504
Krystalan_DRT-o1-7B,leaderboard_math_prealgebra_hard,0.6269430051813472
Krystalan_DRT-o1-7B,leaderboard_math_precalculus_hard,0.21481481481481482
Krystalan_DRT-o1-7B,leaderboard_musr_murder_mysteries,0.576
Krystalan_DRT-o1-7B,leaderboard_musr_object_placements,0.41796875
Krystalan_DRT-o1-7B,leaderboard_musr_team_allocation,0.532
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,leaderboard_bbh_boolean_expressions,0.752
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,leaderboard_bbh_causal_judgement,0.6149732620320856
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,leaderboard_bbh_date_understanding,0.372
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,leaderboard_bbh_disambiguation_qa,0.516
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,leaderboard_bbh_formal_fallacies,0.524
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,leaderboard_bbh_geometric_shapes,0.236
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,leaderboard_bbh_hyperbaton,0.516
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,leaderboard_bbh_logical_deduction_five_objects,0.392
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,leaderboard_bbh_logical_deduction_seven_objects,0.364
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,leaderboard_bbh_logical_deduction_three_objects,0.536
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,leaderboard_bbh_movie_recommendation,0.388
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,leaderboard_bbh_navigate,0.48
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,leaderboard_bbh_object_counting,0.088
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,leaderboard_bbh_penguins_in_a_table,0.273972602739726
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,leaderboard_bbh_reasoning_about_colored_objects,0.356
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,leaderboard_bbh_ruin_names,0.32
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,leaderboard_bbh_salient_translation_error_detection,0.236
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,leaderboard_bbh_snarks,0.5393258426966292
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,leaderboard_bbh_sports_understanding,0.776
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,leaderboard_bbh_temporal_sequences,0.144
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,leaderboard_bbh_tracking_shuffled_objects_five_objects,0.164
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,leaderboard_bbh_tracking_shuffled_objects_seven_objects,0.156
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,leaderboard_bbh_tracking_shuffled_objects_three_objects,0.34
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,leaderboard_bbh_web_of_lies,0.488
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,leaderboard_gpqa_diamond,0.29797979797979796
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,leaderboard_gpqa_extended,0.29304029304029305
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,leaderboard_gpqa_main,0.29910714285714285
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,leaderboard_math_algebra_hard,0.1237785016286645
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,leaderboard_math_counting_and_prob_hard,0.024390243902439025
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,leaderboard_math_geometry_hard,0.030303030303030304
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,leaderboard_math_intermediate_algebra_hard,0.014285714285714285
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,leaderboard_math_num_theory_hard,0.032467532467532464
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,leaderboard_math_prealgebra_hard,0.16580310880829016
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,leaderboard_math_precalculus_hard,0.014814814814814815
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,leaderboard_musr_murder_mysteries,0.584
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,leaderboard_musr_object_placements,0.30859375
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,leaderboard_musr_team_allocation,0.392
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,leaderboard_bbh_boolean_expressions,0.784
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,leaderboard_bbh_causal_judgement,0.5989304812834224
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,leaderboard_bbh_date_understanding,0.496
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,leaderboard_bbh_disambiguation_qa,0.628
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,leaderboard_bbh_formal_fallacies,0.556
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,leaderboard_bbh_geometric_shapes,0.332
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,leaderboard_bbh_hyperbaton,0.532
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,leaderboard_bbh_logical_deduction_five_objects,0.392
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,leaderboard_bbh_logical_deduction_seven_objects,0.428
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,leaderboard_bbh_logical_deduction_three_objects,0.576
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,leaderboard_bbh_movie_recommendation,0.536
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,leaderboard_bbh_navigate,0.536
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,leaderboard_bbh_object_counting,0.448
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,leaderboard_bbh_penguins_in_a_table,0.5068493150684932
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,leaderboard_bbh_reasoning_about_colored_objects,0.58
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,leaderboard_bbh_ruin_names,0.584
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,leaderboard_bbh_salient_translation_error_detection,0.488
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,leaderboard_bbh_snarks,0.5224719101123596
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,leaderboard_bbh_sports_understanding,0.764
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,leaderboard_bbh_temporal_sequences,0.432
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,leaderboard_bbh_tracking_shuffled_objects_five_objects,0.236
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,leaderboard_bbh_tracking_shuffled_objects_seven_objects,0.2
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,leaderboard_bbh_tracking_shuffled_objects_three_objects,0.284
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,leaderboard_bbh_web_of_lies,0.528
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,leaderboard_gpqa_diamond,0.2676767676767677
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,leaderboard_gpqa_extended,0.3058608058608059
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,leaderboard_gpqa_main,0.31473214285714285
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,leaderboard_math_algebra_hard,0.10749185667752444
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,leaderboard_math_counting_and_prob_hard,0.016260162601626018
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,leaderboard_math_geometry_hard,0.05303030303030303
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,leaderboard_math_intermediate_algebra_hard,0.014285714285714285
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,leaderboard_math_num_theory_hard,0.05194805194805195
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,leaderboard_math_prealgebra_hard,0.18134715025906736
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,leaderboard_math_precalculus_hard,0.05185185185185185
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,leaderboard_musr_murder_mysteries,0.556
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,leaderboard_musr_object_placements,0.27734375
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,leaderboard_musr_team_allocation,0.388
Kukedlc_NeuralLLaMa-3-8b-ORPO-v0.3,leaderboard_bbh_boolean_expressions,0.716
Kukedlc_NeuralLLaMa-3-8b-ORPO-v0.3,leaderboard_bbh_causal_judgement,0.6203208556149733
Kukedlc_NeuralLLaMa-3-8b-ORPO-v0.3,leaderboard_bbh_date_understanding,0.46
Kukedlc_NeuralLLaMa-3-8b-ORPO-v0.3,leaderboard_bbh_disambiguation_qa,0.584
Kukedlc_NeuralLLaMa-3-8b-ORPO-v0.3,leaderboard_bbh_formal_fallacies,0.572
Kukedlc_NeuralLLaMa-3-8b-ORPO-v0.3,leaderboard_bbh_geometric_shapes,0.264
Kukedlc_NeuralLLaMa-3-8b-ORPO-v0.3,leaderboard_bbh_hyperbaton,0.604
Kukedlc_NeuralLLaMa-3-8b-ORPO-v0.3,leaderboard_bbh_logical_deduction_five_objects,0.4
Kukedlc_NeuralLLaMa-3-8b-ORPO-v0.3,leaderboard_bbh_logical_deduction_seven_objects,0.44
Kukedlc_NeuralLLaMa-3-8b-ORPO-v0.3,leaderboard_bbh_logical_deduction_three_objects,0.456
